Unnamed: 0,treeID,stemID,tag,StemTag,sp,quadrat,gx,gy,DBHID,CensusID,dbh,pom,hom,ExactDate,DFstatus,codes,nostems,date,status,agb,Hectare,Height,Volume,Biomassyt,Carbon Stockyt
76228,76228,76228.0,100001.0,,DIPLMA,1000,200.699996948242,0.200000002980232,381136.0,1.0,88.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0333041697161477,3,20.0,7.906760390554792,58406.22420183054,27450.92537486035
76229,76229,76229.0,100002.0,,ARDIS2,1000,201.5,1.20000004768372,381141.0,1.0,15.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0003294364579131,3,5.0,0.0574322406984384,429.24226550328257,201.7438647865428
76230,76230,76230.0,100003.0,,DURIGR,1000,201.100006103516,3.29999995231628,381146.0,1.0,30.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0017941845744292,3,10.0,0.4594579255875072,3406.1661393494674,1600.8980854942495
76231,76231,76231.0,100004.0,,KNEMSC,1000,200.399993896484,3.79999995231628,381151.0,1.0,25.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0009927550298524,3,5.0,0.15953400194010672,1186.9237961848146,557.8541842068628
76232,76232,76232.0,100005.0,,MEMECA,1000,200.199996948242,4.5,381156.0,1.0,20.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0008318361125745,3,5.0,0.1021017612416683,761.0427456598527,357.69009046013076
76233,76233,76233.0,100006.0,,DACRR1,1000,202.0,3.09999990463257,381161.0,1.0,45.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0060287879602752,3,10.0,1.0337803325718913,7649.113919626992,3595.0835422246864
76234,76234,76234.0,100007.0,,MESURA,1000,202.699996948242,3.79999995231628,381166.0,1.0,122.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0815887753852686,3,20.0,15.196826143209908,112307.02706622209,52784.302721124375
76235,76235,76235.0,100008.0,,VATIPA,1000,203.300003051758,4.19999980926514,381171.0,1.0,15.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0003836788685219,3,5.0,0.0574322406984384,429.24226550328257,201.7438647865428
76236,76236,76236.0,100009.0,,LITSM2,1000,204.699996948242,4.69999980926514,381176.0,1.0,15.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0002342273388451,3,5.0,0.0574322406984384,429.24226550328257,201.7438647865428
76240,76240,76240.0,100013.0,,APORLU,1000,204.300003051758,1.29999995231628,381196.0,1.0,20.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0006801741579697,3,5.0,0.1021017612416683,761.0427456598527,357.69009046013076
76242,76242,76242.0,100015.0,,ELAENI,1000,204.0,1.10000002384186,381206.0,1.0,20.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0005292564036636,3,5.0,0.1021017612416683,761.0427456598527,357.69009046013076
76243,76243,76243.0,100016.0,,UROPGL,1000,202.600006103516,0.300000011920929,381211.0,1.0,20.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0005199652741708,3,5.0,0.1021017612416683,761.0427456598527,357.69009046013076
76245,76245,76245.0,100018.0,,CLE1M2,1000,202.600006103516,2.5,381221.0,1.0,35.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0027317675644981,3,10.0,0.6253732876052183,4632.387236094588,2177.222000964456
76246,76246,76246.0,100019.0,,DIPTC1,1000,203.100006103516,2.70000004768372,381226.0,1.0,88.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0321940465847379,3,20.0,7.906760390554792,58406.22420183054,27450.92537486035
76247,76247,76247.0,100020.0,,XYLOM2,1000,202.899993896484,2.59999990463257,381231.0,1.0,15.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0003223729092787,3,5.0,0.0574322406984384,429.24226550328257,201.7438647865428
76249,76249,76249.0,100022.0,,SHORM1,1000,201.399993896484,8.5,381241.0,1.0,308.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.548928707273706,3,20.0,96.8578147842962,718583.7317060486,337734.35390184284
76250,76250,76250.0,100023.0,,ARDICR,1000,202.600006103516,9.69999980926514,381246.0,1.0,20.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.000647592917238,3,5.0,0.1021017612416683,761.0427456598527,357.69009046013076
76251,76251,76251.0,100024.0,,GIROPA,1000,203.0,8.5,381251.0,1.0,53.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0057791616604044,3,10.0,1.434019236639231,10604.438638378862,4984.086160038065
76252,76252,76252.0,100025.0,,LITSM2,1000,204.0,8.69999980926514,381256.0,1.0,15.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0002342273388451,3,5.0,0.0574322406984384,429.24226550328257,201.7438647865428
76253,76253,76253.0,100026.0,,PEN1MO,1000,204.899993896484,9.10000038146973,381261.0,1.0,216.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.256512499394384,3,20.0,47.63659772491275,352725.03250372334,165780.76527674997
76254,76254,76254.0,100027.0,,XANTAF,1000,204.5,8.39999961853027,381266.0,1.0,158.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.137925223529044,3,20.0,25.48868367637007,188496.27978514394,88593.25149901764
76255,76255,76255.0,100028.0,,GARCBA,1000,204.0,7.59999990463257,381271.0,1.0,20.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.000797186926617,3,5.0,0.1021017612416683,761.0427456598527,357.69009046013076
76256,76256,76256.0,100029.0,,ONC1MO,1000,203.699996948242,7.40000009536743,381276.0,1.0,77.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0188784818051886,3,20.0,6.053613424018512,44715.29368585898,21016.18803235372
76257,76257,76257.0,100030.0,,NEPHCO,1000,204.100006103516,6.69999980926514,381281.0,1.0,15.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0004201384179641,3,5.0,0.0574322406984384,429.24226550328257,201.7438647865428
76258,76258,76258.0,100031.0,,APORGL,1000,203.899993896484,5.90000009536743,381286.0,1.0,15.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0003460108339685,3,5.0,0.0574322406984384,429.24226550328257,201.7438647865428
76259,76259,76259.0,100032.0,,SANTTO,1000,203.899993896484,5.19999980926514,381291.0,1.0,89.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0284336466056695,3,20.0,8.087480507952543,59741.6225778509,28078.56261158992
76260,76260,76260.0,100033.0,,MESUGR,1000,203.399993896484,5.09999990463257,381296.0,1.0,20.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0007804895417501,3,5.0,0.1021017612416683,761.0427456598527,357.69009046013076
76262,76262,76262.0,100035.0,,EUGECH,1000,200.0,13.8000001907349,381306.0,1.0,15.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0003990679041877,3,5.0,0.0574322406984384,429.24226550328257,201.7438647865428
76264,76264,76264.0,100037.0,,SHORM2,1000,200.699996948242,13.8999996185303,381316.0,1.0,25.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0010631430286071,3,5.0,0.15953400194010672,1186.9237961848146,557.8541842068628
76266,76266,76266.0,100039.0,,TRI3MA,1000,201.399993896484,13.8999996185303,381326.0,1.0,20.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0005514697534806,3,5.0,0.1021017612416683,761.0427456598527,357.69009046013076
76267,76267,76267.0,100040.0,,GIROPA,1000,201.5,13.8000001907349,381331.0,1.0,108.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0377650639119226,3,20.0,11.909149431228187,87990.98840235815,41355.76454910833
76270,76270,76270.0,100043.0,,ARDICR,1000,201.600006103516,13.3999996185303,381346.0,1.0,15.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0003294364579131,3,5.0,0.0574322406984384,429.24226550328257,201.7438647865428
76271,76271,76271.0,100044.0,,EPIPMA,1000,203.300003051758,13.6000003814697,381351.0,1.0,85.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0220947167117621,3,20.0,7.376852249710533,54490.817994365345,25610.684457351712
76272,76272,76272.0,100045.0,,ARDICR,1000,203.5,13.3999996185303,381356.0,1.0,25.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.001112823966347,3,5.0,0.15953400194010672,1186.9237961848146,557.8541842068628
76275,76275,76275.0,100048.0,,NEOBHE,1000,201.600006103516,11.0,381371.0,1.0,30.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0022232299200699,3,10.0,0.4594579255875072,3406.1661393494674,1600.8980854942495
76276,76276,76276.0,100049.0,,POL1JE,1000,200.600006103516,16.7000007629395,381376.0,1.0,57.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0085899854450735,3,10.0,1.6586431113709013,12262.831862232026,5763.530975249052
76277,76277,76277.0,100050.0,,PAVEGR,1000,200.399993896484,16.8999996185303,381381.0,1.0,15.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0003499884197107,3,5.0,0.0574322406984384,429.24226550328257,201.7438647865428
76278,76278,76278.0,100051.0,,CLE1M2,1000,200.100006103516,17.6000003814697,381386.0,1.0,20.0,1.3,1.29999995231628,1986-10-07,alive,,1.0,9776.0,A,0.0006861689242765,3,5.0,0.1021017612416683,761.0427456598527,357.69009046013076
