Unnamed: 0,treeID,stemID,tag,StemTag,sp,quadrat,gx,gy,DBHID,CensusID,dbh,pom,hom,ExactDate,DFstatus,codes,nostems,date,status,agb,Hectare,Height,Volume,Biomassyt,Carbon Stockyt
106835,106835,106835.0,150032.0,,GARCPA,1500,302.100006103516,9.10000038146973,534171.0,1.0,25.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0008097421378429,4,5.0,0.15953400194010672,1186.9237961848146,557.8541842068628
106838,106838,106838.0,150035.0,,XANTEU,1500,304.0,9.60000038146973,534186.0,1.0,35.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0030373501227921,4,10.0,0.6253732876052183,4632.387236094588,2177.222000964456
106839,106839,106839.0,150036.0,,SHORM1,1500,304.100006103516,9.19999980926514,534191.0,1.0,45.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0034860338545809,4,10.0,1.0337803325718913,7649.113919626992,3595.0835422246864
106841,106841,106841.0,150038.0,,APORM1,1500,303.700012207031,7.40000009536743,534201.0,1.0,15.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0003692134174645,4,5.0,0.0574322406984384,429.24226550328257,201.7438647865428
106843,106843,106843.0,150041.0,,PTE1EC,1500,302.100006103516,6.30000019073486,534211.0,1.0,40.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.003514805769062,4,10.0,0.8168140899333464,6046.687274171238,2841.9430188604815
106844,106844,106844.0,150042.0,,GARCPA,1500,302.5,7.0,534216.0,1.0,50.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0046865986490891,4,10.0,1.2762720155208538,9439.72207573502,4436.669375595459
106845,106845,106845.0,150043.0,,XERONO,1500,301.899993896484,6.90000009536743,534221.0,1.0,25.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0014333366577909,4,5.0,0.15953400194010672,1186.9237961848146,557.8541842068628
106846,106846,106846.0,150044.0,,CLE1M2,1500,300.899993896484,12.6999998092651,534226.0,1.0,45.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0051956586787608,4,10.0,1.0337803325718913,7649.113919626992,3595.0835422246864
106847,106847,106847.0,150045.0,,MALLPE,1500,301.600006103516,13.3999996185303,534231.0,1.0,73.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0171256233576491,4,15.0,4.080752142426378,30145.096993805142,14168.195587088416
106848,106848,106848.0,150046.0,,SHORP2,1500,301.399993896484,14.3000001907349,534236.0,1.0,25.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0009912360652904,4,5.0,0.15953400194010672,1186.9237961848146,557.8541842068628
106849,106849,106849.0,150047.0,,SHORAC,1500,300.600006103516,14.8999996185303,534241.0,1.0,35.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0024630884871773,4,10.0,0.6253732876052183,4632.387236094588,2177.222000964456
106850,106850,106850.0,150048.0,,MILLAT,1500,304.600006103516,14.8999996185303,534246.0,1.0,30.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0017844345411087,4,10.0,0.4594579255875072,3406.1661393494674,1600.8980854942495
106851,106851,106851.0,150049.0,,RINOAN,1500,304.600006103516,14.1000003814697,534251.0,1.0,15.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0003695098903281,4,5.0,0.0574322406984384,429.24226550328257,201.7438647865428
106852,106852,106852.0,150050.0,,KOKORE,1500,303.600006103516,12.1000003814697,534256.0,1.0,119.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0837341185282234,4,20.0,14.458630409432645,106846.20465863303,50217.71618955752
106854,106854,106854.0,150052.0,,MALLPE,1500,304.299987792969,11.3000001907349,534266.0,1.0,83.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.024042356956063,4,20.0,7.033790331938528,51956.19183573398,24419.41016279497
106855,106855,106855.0,150053.0,,APORM1,1500,304.0,11.6000003814697,534271.0,1.0,50.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0072184392985971,4,10.0,1.2762720155208538,9439.72207573502,4436.669375595459
106856,106856,106856.0,150054.0,,KNEMHO,1500,304.399993896484,10.5,534276.0,1.0,97.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0338766552620855,4,20.0,9.606754715228568,70969.72453215998,33355.77053011519
106857,106857,106857.0,150055.0,,SHORBR,1500,300.399993896484,15.1999998092651,534281.0,1.0,35.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0024630884871773,4,10.0,0.6253732876052183,4632.387236094588,2177.222000964456
106858,106858,106858.0,150056.0,,QUERAR,1500,301.0,16.2999992370605,534286.0,1.0,126.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0912935395115607,4,20.0,16.209675614727253,119800.54466948743,56306.255994659085
106859,106859,106859.0,150057.0,,MEL1AU,1500,301.700012207031,17.8999996185303,534291.0,1.0,103.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0418939224426555,4,20.0,10.831975850128588,80026.79468610075,37612.59350246735
106861,106861,106861.0,150059.0,,LOPHFL,1500,300.700012207031,19.5,534301.0,1.0,427.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,1.53091957999584,4,20.0,186.16112025432136,1384308.6479187815,650625.0645218273
106862,106862,106862.0,150060.0,,PHAEOP,1500,300.399993896484,19.7000007629395,534306.0,1.0,30.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0016526584382016,4,10.0,0.4594579255875072,3406.1661393494674,1600.8980854942495
106863,106863,106863.0,150061.0,,CLE1M2,1500,301.899993896484,19.2999992370605,534311.0,1.0,15.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0003490604265838,4,5.0,0.0574322406984384,429.24226550328257,201.7438647865428
106864,106864,106864.0,150062.0,,IXORC1,1500,302.5,15.6999998092651,534316.0,1.0,25.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0014426440386856,4,5.0,0.15953400194010672,1186.9237961848146,557.8541842068628
106865,106865,106865.0,150063.0,,SHORP2,1500,302.399993896484,16.7000007629395,534321.0,1.0,45.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0043677953589749,4,10.0,1.0337803325718913,7649.113919626992,3595.0835422246864
106867,106867,106867.0,150065.0,,SHORM2,1500,305.600006103516,15.8999996185303,534331.0,1.0,634.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,4.493652287527,4,20.0,410.4041554165601,3062330.4674851224,1439295.3197180075
106869,106869,106869.0,150067.0,,ARCHBU,1500,306.899993896484,17.7999992370605,534341.0,1.0,95.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0221470373727209,4,20.0,9.214683952060563,68071.86243406706,31993.77534401152
106871,106871,106871.0,150069.0,,ARDICR,1500,305.600006103516,18.2000007629395,534351.0,1.0,20.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.000647592917238,4,5.0,0.1021017612416683,761.0427456598527,357.69009046013076
106873,106873,106873.0,150071.0,,EPIPMA,1500,306.799987792969,19.3999996185303,534361.0,1.0,35.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0021955048269615,4,10.0,0.6253732876052183,4632.387236094588,2177.222000964456
106874,106874,106874.0,150072.0,,KNEMPA,1500,307.799987792969,18.3999996185303,534366.0,1.0,57.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0080831266212825,4,10.0,1.6586431113709013,12262.831862232026,5763.530975249052
106875,106875,106875.0,150073.0,,MEL1S1,1500,307.5,18.7000007629395,534371.0,1.0,50.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0063161343862724,4,10.0,1.2762720155208538,9439.72207573502,4436.669375595459
106876,106876,106876.0,150074.0,,PALAHE,1500,309.600006103516,19.7999992370605,534376.0,1.0,20.0,1.3,1.29999995231628,1986-10-30,alive,,1.0,9799.0,A,0.0005705178146911,4,5.0,0.1021017612416683,761.0427456598527,357.69009046013076
