TreeID,Species_Count,DBH,Species,Hectare,gx,gy,Height_m
76582,9229,25.0,ARDICR,3,210.800003051758,25.8999996185303,33.558758248682004
76678,3836,20.0,IXONIC,3,200.699996948242,48.4000015258789,31.32732273553991
89046,2327,15.0,SHORP1,3,243.699996948242,99.1999969482422,28.450502011022103
77096,2011,118.0,DIPTC1,3,201.899993896484,90.0,49.07684624465665
77108,9016,10.0,SHORM2,3,200.699996948242,90.0999984741211,24.395850929940462
77108,9016,10.0,SHORM2,3,200.699996948242,90.0999984741211,24.395850929940462
101586,9016,729.0,SHORM2,3,296.200012207031,90.0999984741211,67.28673732008659
89103,11782,45.0,XERONO,3,253.800003051758,91.6999969482422,39.43662489770319
77107,9016,10.0,SHORM2,3,200.0,90.0999984741211,24.395850929940462
77193,9016,50.0,SHORM2,3,206.800003051758,90.6999969482422,40.490230054281454
77098,1149,10.0,IXORC2,3,204.100006103516,89.9000015258789,24.395850929940462
94235,11782,59.0,XERONO,3,253.800003051758,90.1999969482422,42.14537443905719
89145,9229,25.0,ARDICR,3,256.700012207031,88.9000015258789,33.558758248682004
101598,531,50.0,DIOSA2,3,296.200012207031,89.6999969482422,40.490230054281454
101470,4374,25.0,BARRMA,3,280.700012207031,90.1999969482422,33.558758248682004
77176,612,10.0,NEOSNI,3,207.199996948242,90.0999984741211,24.395850929940462
77108,9016,10.0,SHORM2,3,200.699996948242,90.0999984741211,24.395850929940462
77092,9016,10.0,SHORM2,3,200.600006103516,89.3000030517578,24.395850929940462
77107,9016,10.0,SHORM2,3,200.0,90.0999984741211,24.395850929940462
95190,928,15.0,GIRONE,3,271.799987792969,89.9000015258789,28.450502011022103
101604,9229,25.0,ARDICR,3,298.799987792969,89.6999969482422,33.558758248682004
95170,3274,55.0,PIMEGR,3,268.100006103516,89.5,41.44333185232471
106801,8384,10.0,APORM1,3,292.899993896484,90.1999969482422,24.395850929940462
77179,9229,10.0,ARDICR,3,205.199996948242,91.0999984741211,24.395850929940462
77234,1893,40.0,MILLAT,3,213.300003051758,89.6999969482422,38.25879454113936
95163,11782,203.0,XERONO,3,268.899993896484,91.5,54.50205979041787
77177,1670,35.0,DIOSVE,3,207.100006103516,90.6999969482422,36.92348061489413
101515,3277,20.0,AIDIWA,3,289.799987792969,85.3000030517578,31.32732273553991
77135,9016,15.0,SHORM2,3,203.699996948242,90.5,28.450502011022103
77223,3075,10.0,SHORAC,3,205.699996948242,90.5,24.395850929940462
77193,9016,50.0,SHORM2,3,206.800003051758,90.6999969482422,40.490230054281454
77070,9016,10.0,SHORM2,3,200.800003051758,84.3000030517578,24.395850929940462
101466,4579,72.0,GIROPA,3,284.0,87.6999969482422,44.13666119016055
101585,9229,50.0,ARDICR,3,298.100006103516,96.0,40.490230054281454
101604,9229,25.0,ARDICR,3,298.799987792969,89.6999969482422,33.558758248682004
101579,11782,100.0,XERONO,3,295.799987792969,96.1999969482422,47.42170185988092
77134,2365,92.0,ARCHBU,3,204.100006103516,90.1999969482422,46.5878857704904
95126,4579,96.0,GIROPA,3,263.600006103516,85.5999984741211,47.01348191467836
95178,1352,61.0,CYNOMA,3,268.700012207031,83.3000030517578,42.47873864173311
77200,2065,132.0,LITHCU,3,208.5,89.6999969482422,50.1980192258637
95132,1104,230.0,DACRLA,3,261.100006103516,94.0,55.750793089231955
77086,1670,30.0,DIOSVE,3,201.399993896484,87.6999969482422,35.38197381662155
101625,1645,10.0,NEPHCO,3,289.5,98.3000030517578,24.395850929940462
101530,3941,15.0,SCA1SP,3,288.5,81.6999969482422,28.450502011022103
89070,1206,20.0,GALEFU,3,247.800003051758,84.4000015258789,31.32732273553991
94235,11782,59.0,XERONO,3,253.800003051758,90.1999969482422,42.14537443905719
101602,2327,10.0,SHORP1,3,298.0,87.6999969482422,24.395850929940462
101552,9703,45.0,RINOAN,3,290.600006103516,88.8000030517578,39.43662489770319
77233,3127,35.0,PHAEOP,3,212.199996948242,88.6999969482422,36.92348061489413
77135,9016,15.0,SHORM2,3,203.699996948242,90.5,28.450502011022103
83154,4405,126.0,NEOBHE,3,220.899993896484,89.0999984741211,49.732819069514775
89130,11782,30.0,XERONO,3,255.699996948242,90.1999969482422,35.38197381662155
94983,977,10.0,GNETGN,3,261.100006103516,78.9000015258789,24.395850929940462
101404,2869,10.0,MACALO,3,297.700012207031,78.8000030517578,24.395850929940462
77200,2065,132.0,LITHCU,3,208.5,89.6999969482422,50.1980192258637
77119,9229,10.0,ARDICR,3,201.100006103516,94.8000030517578,24.395850929940462
95131,2501,35.0,UROPGL,3,260.5,94.0,36.92348061489413
95134,1417,40.0,SINDCO,3,263.0,93.0,38.25879454113936
77090,9016,10.0,SHORM2,3,200.399993896484,89.6999969482422,24.395850929940462
95156,6438,78.0,DACRR1,3,265.700012207031,90.9000015258789,44.93708826689591
106801,8384,10.0,APORM1,3,292.899993896484,90.1999969482422,24.395850929940462
83169,1149,20.0,IXORC2,3,222.800003051758,90.1999969482422,31.32732273553991
94985,4405,15.0,NEOBHE,3,262.700012207031,77.3000030517578,28.450502011022103
101507,6438,45.0,DACRR1,3,285.600006103516,87.0999984741211,39.43662489770319
101293,2413,45.0,ONC1MO,3,287.299987792969,76.5999984741211,39.43662489770319
101451,3836,15.0,IXONIC,3,280.5,80.5,28.450502011022103
101449,1411,15.0,BUCHSE,3,281.100006103516,80.5,28.450502011022103
77114,9016,10.0,SHORM2,3,201.300003051758,91.5,24.395850929940462
77112,3127,20.0,PHAEOP,3,202.0,90.8000030517578,31.32732273553991
89072,2074,58.0,LEPISE,3,248.699996948242,84.1999969482422,41.97443010546419
106801,8384,10.0,APORM1,3,292.899993896484,90.1999969482422,24.395850929940462
77294,3836,90.0,IXONIC,3,218.899993896484,82.5999984741211,46.36809670330265
101552,9703,45.0,RINOAN,3,290.600006103516,88.8000030517578,39.43662489770319
76975,2869,89.0,MACALO,3,207.199996948242,74.8000030517578,46.2563636973214
77201,9016,20.0,SHORM2,3,208.800003051758,89.5999984741211,31.32732273553991
101470,4374,25.0,BARRMA,3,280.700012207031,90.1999969482422,33.558758248682004
95129,3487,45.0,ALANEB,3,260.799987792969,90.6999969482422,39.43662489770319
95188,1893,56.0,MILLAT,3,270.700012207031,87.0,41.623516907351494
77065,4405,85.0,NEOBHE,3,201.100006103516,82.5999984741211,45.79651256490316
101488,8384,25.0,APORM1,3,286.200012207031,95.3000030517578,33.558758248682004
77134,2365,92.0,ARCHBU,3,204.100006103516,90.1999969482422,46.5878857704904
77184,9229,10.0,ARDICR,3,205.100006103516,94.6999969482422,24.395850929940462
83197,747,155.0,SANTLA,3,229.5,85.3000030517578,51.80425116919246
95233,3487,10.0,ALANEB,3,278.100006103516,90.1999969482422,24.395850929940462
83234,6010,10.0,SHORL1,3,234.800003051758,90.3000030517578,24.395850929940462
77193,9016,50.0,SHORM2,3,206.800003051758,90.6999969482422,40.490230054281454
77090,9016,10.0,SHORM2,3,200.399993896484,89.6999969482422,24.395850929940462
83028,1858,56.0,CANALR,3,224.899993896484,76.9000015258789,41.623516907351494
95131,2501,35.0,UROPGL,3,260.5,94.0,36.92348061489413
101586,9016,729.0,SHORM2,3,296.200012207031,90.0999984741211,67.28673732008659
77177,1670,35.0,DIOSVE,3,207.100006103516,90.6999969482422,36.92348061489413
101593,3277,30.0,AIDIWA,3,297.200012207031,90.0999984741211,35.38197381662155
83056,3487,25.0,ALANEB,3,225.100006103516,68.4000015258789,33.558758248682004
94951,4579,56.0,GIROPA,3,279.5,42.0999984741211,41.623516907351494
89022,1670,30.0,DIOSVE,3,243.5,88.4000015258789,35.38197381662155
95189,974,30.0,PARKSP,3,272.100006103516,88.0999984741211,35.38197381662155
89035,1343,135.0,CANALL,3,244.800003051758,90.1999969482422,50.42274778438429
83149,832,40.0,DIPTC2,3,221.899993896484,86.0,38.25879454113936
89130,11782,30.0,XERONO,3,255.699996948242,90.1999969482422,35.38197381662155
83193,452,72.0,DILLSU,3,228.199996948242,89.0999984741211,44.13666119016055
89021,1670,66.0,DIOSVE,3,242.399993896484,89.5,43.26654742026425
95169,187,66.0,MEZZLE,3,267.700012207031,89.8000030517578,43.26654742026425
77133,9016,10.0,SHORM2,3,204.5,92.1999969482422,24.395850929940462
89129,954,35.0,DIOSSU,3,255.300003051758,90.0999984741211,36.92348061489413
77156,2065,63.0,LITHCU,3,204.899993896484,96.6999969482422,42.801347263915325
89058,9229,20.0,ARDICR,3,248.699996948242,90.5,31.32732273553991
77090,9016,10.0,SHORM2,3,200.399993896484,89.6999969482422,24.395850929940462
77101,496,50.0,ATUNEX,3,204.600006103516,88.5999984741211,40.490230054281454
83220,9703,30.0,RINOAN,3,230.699996948242,86.8000030517578,35.38197381662155
101597,3941,25.0,SCA1SP,3,296.600006103516,88.0,33.558758248682004
94235,11782,59.0,XERONO,3,253.800003051758,90.1999969482422,42.14537443905719
95231,784,35.0,HOMALO,3,278.399993896484,89.6999969482422,36.92348061489413
101553,866,105.0,PALAHE,3,293.100006103516,88.8000030517578,47.909603501575226
77205,1871,20.0,PAYELU,3,207.699996948242,87.0999984741211,31.32732273553991
89130,11782,30.0,XERONO,3,255.699996948242,90.1999969482422,35.38197381662155
77111,920,30.0,ANT1CO,3,201.300003051758,90.6999969482422,35.38197381662155
95232,650,15.0,EUGEDE,3,277.799987792969,92.0,28.450502011022103
83198,8384,10.0,APORM1,3,228.300003051758,85.4000015258789,24.395850929940462
101389,6438,100.0,DACRR1,3,293.299987792969,79.8000030517578,47.42170185988092
101497,1871,109.0,PAYELU,3,286.100006103516,91.9000015258789,48.283478822291436
89129,954,35.0,DIOSSU,3,255.300003051758,90.0999984741211,36.92348061489413
88607,2413,30.0,ONC1MO,3,254.0,24.7999992370605,35.38197381662155
76483,11782,98.0,XERONO,3,202.199996948242,24.0,47.21967478670572
77108,9016,10.0,SHORM2,3,200.699996948242,90.0999984741211,24.395850929940462
77107,9016,10.0,SHORM2,3,200.0,90.0999984741211,24.395850929940462
95231,784,35.0,HOMALO,3,278.399993896484,89.6999969482422,36.92348061489413
94235,11782,59.0,XERONO,3,253.800003051758,90.1999969482422,42.14537443905719
101587,2329,20.0,KNEMPA,3,297.0,90.8000030517578,31.32732273553991
77059,11782,35.0,XERONO,3,219.300003051758,62.0,36.92348061489413
83121,4579,76.0,GIROPA,3,238.100006103516,71.5,44.677333402863304
95016,4374,45.0,BARRMA,3,267.5,61.5,39.43662489770319
101451,3836,15.0,IXONIC,3,280.5,80.5,28.450502011022103
101436,9016,35.0,SHORM2,3,296.0,60.2000007629395,36.92348061489413
94517,8384,15.0,APORM1,3,276.5,4.40000009536743,28.450502011022103
76372,1506,35.0,OCHAAM,3,212.699996948242,4.09999990463257,36.92348061489413
77098,1149,10.0,IXORC2,3,204.100006103516,89.9000015258789,24.395850929940462
77096,2011,118.0,DIPTC1,3,201.899993896484,90.0,49.07684624465665
77096,2011,118.0,DIPTC1,3,201.899993896484,90.0,49.07684624465665
94997,4374,67.0,BARRMA,3,269.799987792969,76.0999984741211,43.41692619390965
77098,1149,10.0,IXORC2,3,204.100006103516,89.9000015258789,24.395850929940462
77095,580,10.0,CHASCU,3,201.399993896484,89.9000015258789,24.395850929940462
95120,776,178.0,GARCPA,3,264.100006103516,89.9000015258789,53.18783550292085
95190,928,15.0,GIRONE,3,271.799987792969,89.9000015258789,28.450502011022103
77096,2011,118.0,DIPTC1,3,201.899993896484,90.0,49.07684624465665
77096,2011,118.0,DIPTC1,3,201.899993896484,90.0,49.07684624465665
101593,3277,30.0,AIDIWA,3,297.200012207031,90.0999984741211,35.38197381662155
101586,9016,729.0,SHORM2,3,296.200012207031,90.0999984741211,67.28673732008659
101593,3277,30.0,AIDIWA,3,297.200012207031,90.0999984741211,35.38197381662155
101586,9016,729.0,SHORM2,3,296.200012207031,90.0999984741211,67.28673732008659
77096,2011,118.0,DIPTC1,3,201.899993896484,90.0,49.07684624465665
89129,954,35.0,DIOSSU,3,255.300003051758,90.0999984741211,36.92348061489413
77107,9016,10.0,SHORM2,3,200.0,90.0999984741211,24.395850929940462
77108,9016,10.0,SHORM2,3,200.699996948242,90.0999984741211,24.395850929940462
77110,580,10.0,CHASCU,3,201.699996948242,90.0999984741211,24.395850929940462
77176,612,10.0,NEOSNI,3,207.199996948242,90.0999984741211,24.395850929940462
77096,2011,118.0,DIPTC1,3,201.899993896484,90.0,49.07684624465665
76808,616,45.0,LITSUF,3,211.199996948242,52.0999984741211,39.43662489770319
76807,616,35.0,LITSUF,3,211.399993896484,52.0999984741211,36.92348061489413
77107,9016,10.0,SHORM2,3,200.0,90.0999984741211,24.395850929940462
77108,9016,10.0,SHORM2,3,200.699996948242,90.0999984741211,24.395850929940462
77096,2011,118.0,DIPTC1,3,201.899993896484,90.0,49.07684624465665
101616,2365,30.0,ARCHBU,3,296.200012207031,84.5,35.38197381662155
76884,11782,30.0,XERONO,3,202.399993896484,64.6999969482422,35.38197381662155
101407,11782,131.0,XERONO,3,299.799987792969,78.6999969482422,50.121973232011506
88390,9703,10.0,RINOAN,3,249.899993896484,11.6999998092651,24.395850929940462
101593,3277,30.0,AIDIWA,3,297.200012207031,90.0999984741211,35.38197381662155
94331,1411,35.0,BUCHSE,3,266.100006103516,18.1000003814697,36.92348061489413
88692,2074,20.0,LEPISE,3,259.0,22.6000003814697,31.32732273553991
